IfcGlobalId,IfcClass,Storey,BoqSec,BoqItemRef,Role,Basis,Confidence
2Ci2k7uxXCqAqqsxOmESO_,IFCCOLUMN,01 - Entry Level,2,2.04,Concrete,"Column concrete, priced per m3 of column.",0.9
2Ci2k7uxXCqAqqsxOmESO_,IFCCOLUMN,01 - Entry Level,2,2.09,Formwork,Column formwork is implied by the column it forms.,0.9
2Ci2k7uxXCqAqqsxOmESOv,IFCCOLUMN,01 - Entry Level,2,2.04,Concrete,"Column concrete, priced per m3 of column.",0.9
2Ci2k7uxXCqAqqsxOmESOv,IFCCOLUMN,01 - Entry Level,2,2.09,Formwork,Column formwork is implied by the column it forms.,0.9
2Ci2k7uxXCqAqqsxOmESOy,IFCCOLUMN,01 - Entry Level,2,2.04,Concrete,"Column concrete, priced per m3 of column.",0.9
2Ci2k7uxXCqAqqsxOmESOy,IFCCOLUMN,01 - Entry Level,2,2.09,Formwork,Column formwork is implied by the column it forms.,0.9
2Ci2k7uxXCqAqqsxOmEVak,IFCCOLUMN,01 - Entry Level,2,2.04,Concrete,"Column concrete, priced per m3 of column.",0.9
2Ci2k7uxXCqAqqsxOmEVak,IFCCOLUMN,01 - Entry Level,2,2.09,Formwork,Column formwork is implied by the column it forms.,0.9
2Ci2k7uxXCqAqqsxOmEVbx,IFCCOLUMN,01 - Entry Level,2,2.04,Concrete,"Column concrete, priced per m3 of column.",0.9
2Ci2k7uxXCqAqqsxOmEVbx,IFCCOLUMN,01 - Entry Level,2,2.09,Formwork,Column formwork is implied by the column it forms.,0.9
2Ci2k7uxXCqAqqsxOmEVd5,IFCCOLUMN,01 - Entry Level,2,2.04,Concrete,"Column concrete, priced per m3 of column.",0.9
2Ci2k7uxXCqAqqsxOmEVd5,IFCCOLUMN,01 - Entry Level,2,2.09,Formwork,Column formwork is implied by the column it forms.,0.9
2E3cuzY0LCc9ztHo7GNGl4,IFCSLAB,02 - Floor,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
2E3cuzY0LCc9ztHo7GNGl4,IFCSLAB,02 - Floor,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
2EBpToNovFPhJol00V4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol04V4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol08V4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol0CV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol0GV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol0KV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol0OV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol0SV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol0WV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol0aV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol0eV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol0iV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol0mV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol0qV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol0uV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol0yV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol10V4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol14V4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol18V4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol1CV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol1GV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol1KV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol1OV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol1SV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol1WV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol1aV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol1eV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol1iV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol1mV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol1qV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol1uV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol1yV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol20V4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol24V4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol28V4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol2CV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol2GV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol2KV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol2OV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol2SV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol2WV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol2aV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol2eV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol2iV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol2mV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol2qV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol2uV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol2yV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol30V4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol34V4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol38V4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol3CV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol3GV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol3KV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol3OV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol3SV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol3WV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol3aV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol3eV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol3iV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol3mV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol3qV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol3uV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol3yV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol40V4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol44V4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol48V4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol4CV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol4GV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol4KV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol4OV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol4SV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol4WV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol4aV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol4eV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
2EBpToNovFPhJol4iV4mFI,IFCREINFORCINGBAR,Sub Level,2,2.12,Rebar,"Bar sits on the substructure level, so it is taken as raft reinforcement. The model carries no bar-to-host relationship to confirm it.",0.6
